timestamp,timezone,utc_timestamp,hour,week,month,day_of_week,type,email
1341881890,America/Chicago,1341881890,19,28,07,1,Phone,eliza@example.com
1341881894,America/Chicago,1341881894,19,28,07,1,Email,eliza@example.com
1341881899,America/Chicago,1341881899,19,28,07,1,SMS,eliza@example.com
1341883127,America/Chicago,1341883127,20,28,07,1,Email,eliza@example.com
1341883129,America/Chicago,1341883129,20,28,07,1,SMS,eliza@example.com
1341883363,America/Chicago,1341883363,20,28,07,1,Email,eliza@example.com
1341883364,America/Chicago,1341883364,20,28,07,1,SMS,eliza@example.com
1341883427,America/Chicago,1341883427,20,28,07,1,Email,eliza@example.com
1341883427,America/Chicago,1341883427,20,28,07,1,SMS,eliza@example.com
1341883428,America/Chicago,1341883428,20,28,07,1,Phone,eliza@example.com
1341944569,America/Chicago,1341944569,13,28,07,2,SMS,eliza@example.com
1341944569,America/Chicago,1341944569,13,28,07,2,Email,eliza@example.com
1341944701,America/Chicago,1341944701,13,28,07,2,Email,eliza@example.com
1341944701,America/Chicago,1341944701,13,28,07,2,SMS,eliza@example.com
1341944742,America/Chicago,1341944742,13,28,07,2,Email,eliza@example.com
1341944743,America/Chicago,1341944743,13,28,07,2,SMS,eliza@example.com
1341944869,America/Chicago,1341944869,13,28,07,2,Phone,eliza@example.com
1341954541,America/Chicago,1341954541,16,28,07,2,SMS,eliza@example.com
1341954541,America/Chicago,1341954541,16,28,07,2,Email,eliza@example.com
1341954845,America/Chicago,1341954845,16,28,07,2,Phone,eliza@example.com
1341955073,America/Chicago,1341955073,16,28,07,2,SMS,eliza@example.com
1341955073,America/Chicago,1341955073,16,28,07,2,Email,eliza@example.com
1341955432,America/Chicago,1341955432,16,28,07,2,Email,eliza@example.com
1341955432,America/Chicago,1341955432,16,28,07,2,SMS,eliza@example.com
1341955509,America/Chicago,1341955509,16,28,07,2,Email,eliza@example.com
1341955509,America/Chicago,1341955509,16,28,07,2,SMS,eliza@example.com
1341955553,America/Chicago,1341955553,16,28,07,2,SMS,eliza@example.com
1341955553,America/Chicago,1341955553,16,28,07,2,Email,eliza@example.com
1341956705,America/Chicago,1341956705,16,28,07,2,SMS,eliza@example.com
1341956706,America/Chicago,1341956706,16,28,07,2,Email,eliza@example.com
1341956911,America/Chicago,1341956911,16,28,07,2,Email,eliza@example.com
1341956912,America/Chicago,1341956912,16,28,07,2,SMS,eliza@example.com
1341957211,America/Chicago,1341957211,16,28,07,2,Phone,eliza@example.com
1341957266,America/Chicago,1341957266,16,28,07,2,Email,eliza@example.com
1341957266,America/Chicago,1341957266,16,28,07,2,SMS,eliza@example.com
1341958641,America/Chicago,1341958641,17,28,07,2,Email,eliza@example.com
1341958641,America/Chicago,1341958641,17,28,07,2,SMS,eliza@example.com
1341959042,America/Chicago,1341959042,17,28,07,2,SMS,eliza@example.com
1341959043,America/Chicago,1341959043,17,28,07,2,Email,eliza@example.com
1341960868,America/Chicago,1341960868,17,28,07,2,Email,eliza@example.com
1341960869,America/Chicago,1341960869,17,28,07,2,SMS,eliza@example.com
1341964718,America/Chicago,1341964718,18,28,07,2,Email,eliza@example.com
1341964718,America/Chicago,1341964718,18,28,07,2,SMS,eliza@example.com
1341966588,America/Chicago,1341966588,19,28,07,2,Email,eliza@example.com
1341966591,America/Chicago,1341966591,19,28,07,2,SMS,eliza@example.com
1341966889,America/Chicago,1341966889,19,28,07,2,Phone,eliza@example.com
1342066339,America/Chicago,1342066339,23,28,07,3,Email,eliza@example.com
1342066339,America/Chicago,1342066339,23,28,07,3,SMS,eliza@example.com
1342070017,America/Chicago,1342070017,00,28,07,4,SMS,eliza@example.com
1342070017,America/Chicago,1342070017,00,28,07,4,Email,eliza@example.com
1342070318,America/Chicago,1342070318,00,28,07,4,Phone,eliza@example.com
1342153532,America/Chicago,1342153532,23,28,07,4,Phone,fred@example.com
1342154132,America/Chicago,1342154132,23,28,07,4,SMS,fred@example.com
1342154731,America/Chicago,1342154731,23,28,07,4,Email,harry@example.com
1342154957,America/Chicago,1342154957,23,28,07,4,Email,harry@example.com
1342155630,America/Chicago,1342155630,00,28,07,5,SMS,harry@example.com
1342155930,America/Chicago,1342155930,00,28,07,5,Email,irene@example.com
1342155974,America/Chicago,1342155974,00,28,07,5,Email,irene@example.com
1342157131,America/Chicago,1342157131,00,28,07,5,Phone,fred@example.com
1342157254,America/Chicago,1342157254,00,28,07,5,Phone,fred@example.com
1342157731,America/Chicago,1342157731,00,28,07,5,SMS,fred@example.com
1342158332,America/Chicago,1342158332,00,28,07,5,Email,harry@example.com
1342158373,America/Chicago,1342158373,00,28,07,5,Email,harry@example.com
1342332826,America/Chicago,1342332826,01,29,07,0,Email,eliza@example.com
1342332826,America/Chicago,1342332826,01,29,07,0,SMS,eliza@example.com
1342334653,America/Chicago,1342334653,01,29,07,0,SMS,eliza@example.com
1342334653,America/Chicago,1342334653,01,29,07,0,Email,eliza@example.com
1342335185,America/Chicago,1342335185,01,29,07,0,Email,eliza@example.com
1342335185,America/Chicago,1342335185,01,29,07,0,SMS,eliza@example.com
1342336417,America/Chicago,1342336417,02,29,07,0,SMS,eliza@example.com
1342336418,America/Chicago,1342336418,02,29,07,0,Email,eliza@example.com
1342336477,America/Chicago,1342336477,02,29,07,0,SMS,eliza@example.com
1342336477,America/Chicago,1342336477,02,29,07,0,Email,eliza@example.com
1342338285,America/Chicago,1342338285,02,29,07,0,Email,eliza@example.com
1342338285,America/Chicago,1342338285,02,29,07,0,SMS,eliza@example.com
1342340121,America/Chicago,1342340121,03,29,07,0,Email,eliza@example.com
1342340121,America/Chicago,1342340121,03,29,07,0,SMS,eliza@example.com
1342340162,America/Chicago,1342340162,03,29,07,0,Email,eliza@example.com
1342340165,America/Chicago,1342340165,03,29,07,0,SMS,eliza@example.com
1342341966,America/Chicago,1342341966,03,29,07,0,SMS,eliza@example.com
1342341966,America/Chicago,1342341966,03,29,07,0,Email,eliza@example.com
1342342844,America/Chicago,1342342844,04,29,07,0,SMS,eliza@example.com
1342342844,America/Chicago,1342342844,04,29,07,0,Email,eliza@example.com
1342343140,America/Chicago,1342343140,04,29,07,0,SMS,eliza@example.com
1342343140,America/Chicago,1342343140,04,29,07,0,Email,eliza@example.com
1342343183,America/Chicago,1342343183,04,29,07,0,Email,eliza@example.com
1342343183,America/Chicago,1342343183,04,29,07,0,SMS,eliza@example.com
1342343232,America/Chicago,1342343232,04,29,07,0,Email,eliza@example.com
1342343234,America/Chicago,1342343234,04,29,07,0,SMS,eliza@example.com
1342343357,America/Chicago,1342343357,04,29,07,0,SMS,eliza@example.com
1342343357,America/Chicago,1342343357,04,29,07,0,Email,eliza@example.com
1342343414,America/Chicago,1342343414,04,29,07,0,Email,eliza@example.com
1342343415,America/Chicago,1342343415,04,29,07,0,SMS,eliza@example.com
1342343468,America/Chicago,1342343468,04,29,07,0,Email,eliza@example.com
1342343468,America/Chicago,1342343468,04,29,07,0,SMS,eliza@example.com
1342343511,America/Chicago,1342343511,04,29,07,0,Email,eliza@example.com
1342343512,America/Chicago,1342343512,04,29,07,0,SMS,eliza@example.com
1342343561,America/Chicago,1342343561,04,29,07,0,Email,eliza@example.com
1342343562,America/Chicago,1342343562,04,29,07,0,SMS,eliza@example.com
1342343605,America/Chicago,1342343605,04,29,07,0,Email,eliza@example.com
1342343607,America/Chicago,1342343607,04,29,07,0,SMS,eliza@example.com
1342343649,America/Chicago,1342343649,04,29,07,0,Email,eliza@example.com
1342343649,America/Chicago,1342343649,04,29,07,0,SMS,eliza@example.com
1342343697,America/Chicago,1342343697,04,29,07,0,Email,eliza@example.com
1342343698,America/Chicago,1342343698,04,29,07,0,SMS,eliza@example.com
1342343741,America/Chicago,1342343741,04,29,07,0,Email,eliza@example.com
1342343743,America/Chicago,1342343743,04,29,07,0,SMS,eliza@example.com
1342343801,America/Chicago,1342343801,04,29,07,0,SMS,eliza@example.com
1342343802,America/Chicago,1342343802,04,29,07,0,Email,eliza@example.com
1342343846,America/Chicago,1342343846,04,29,07,0,SMS,eliza@example.com
1342343848,America/Chicago,1342343848,04,29,07,0,Email,eliza@example.com
1342343937,America/Chicago,1342343937,04,29,07,0,SMS,eliza@example.com
1342343938,America/Chicago,1342343938,04,29,07,0,Email,eliza@example.com
1342409655,America/Chicago,1342409655,22,29,07,0,SMS,eliza@example.com
1342409655,America/Chicago,1342409655,22,29,07,0,Email,eliza@example.com
1342414527,America/Chicago,1342414527,23,29,07,0,SMS,eliza@example.com
1342414527,America/Chicago,1342414527,23,29,07,0,Email,eliza@example.com
1342491057,America/Chicago,1342491057,21,29,07,1,Email,alice@example.com
1342492881,America/Chicago,1342492881,21,29,07,1,Email,alice@example.com
1342567949,America/Chicago,1342567949,18,29,07,2,Email,alice@example.com
1342568008,America/Chicago,1342568008,18,29,07,2,SMS,alice@example.com
1342571254,America/Chicago,1342571254,19,29,07,2,Email,alice@example.com
1342571314,America/Chicago,1342571314,19,29,07,2,SMS,alice@example.com
1342577763,America/Chicago,1342577763,21,29,07,2,Email,alice@example.com
1342577822,America/Chicago,1342577822,21,29,07,2,SMS,alice@example.com
1342586273,America/Chicago,1342586273,23,29,07,2,Phone,fred@example.com
1342652590,America/Chicago,1342652590,18,29,07,3,Email,alice@example.com
1342652649,America/Chicago,1342652649,18,29,07,3,SMS,alice@example.com
1342657337,America/Chicago,1342657337,19,29,07,3,Email,alice@example.com
1342657427,America/Chicago,1342657427,19,29,07,3,Email,alice@example.com
1342671090,America/Chicago,1342671090,23,29,07,3,Email,alice@example.com
1342671150,America/Chicago,1342671150,23,29,07,3,SMS,alice@example.com
1342671163,America/Chicago,1342671163,23,29,07,3,Email,alice@example.com
1342671426,America/Chicago,1342671426,23,29,07,3,Email,alice@example.com
1342671471,America/Chicago,1342671471,23,29,07,3,Email,alice@example.com
1342671485,America/Chicago,1342671485,23,29,07,3,SMS,alice@example.com
1342671578,America/Chicago,1342671578,23,29,07,3,Email,alice@example.com
1342671618,America/Chicago,1342671618,23,29,07,3,Email,alice@example.com
1342671803,America/Chicago,1342671803,23,29,07,3,Email,alice@example.com
1342671863,America/Chicago,1342671863,23,29,07,3,SMS,alice@example.com
1342671923,America/Chicago,1342671923,23,29,07,3,Phone,alice@example.com
1342675328,America/Chicago,1342675328,00,29,07,4,Email,alice@example.com
1342675389,America/Chicago,1342675389,00,29,07,4,SMS,alice@example.com
1342679968,America/Chicago,1342679968,01,29,07,4,Email,alice@example.com
1342680029,America/Chicago,1342680029,01,29,07,4,SMS,alice@example.com
1342737456,America/Chicago,1342737456,17,29,07,4,Email,alice@example.com
1342737516,America/Chicago,1342737516,17,29,07,4,SMS,alice@example.com
1342739562,America/Chicago,1342739562,18,29,07,4,Email,alice@example.com
1342749531,America/Chicago,1342749531,20,29,07,4,Email,alice@example.com
1342764359,America/Chicago,1342764359,01,29,07,5,Email,alice@example.com
1342764418,America/Chicago,1342764418,01,29,07,5,SMS,alice@example.com
1342765643,America/Chicago,1342765643,01,29,07,5,Email,alice@example.com
1342766254,America/Chicago,1342766254,01,29,07,5,Email,alice@example.com
1342766314,America/Chicago,1342766314,01,29,07,5,SMS,alice@example.com
1342768140,America/Chicago,1342768140,02,29,07,5,Email,alice@example.com
1342768200,America/Chicago,1342768200,02,29,07,5,SMS,alice@example.com
1342768261,America/Chicago,1342768261,02,29,07,5,Phone,alice@example.com
1342774657,America/Chicago,1342774657,03,29,07,5,Email,gary@example.com
1342774777,America/Chicago,1342774777,03,29,07,5,SMS,gary@example.com
1342782494,America/Chicago,1342782494,06,29,07,5,Email,gary@example.com
1342782613,America/Chicago,1342782613,06,29,07,5,SMS,gary@example.com
1342782795,America/Chicago,1342782795,06,29,07,5,SMS,gary@example.com
1342784896,America/Chicago,1342784896,06,29,07,5,Email,gary@example.com
1342785019,America/Chicago,1342785019,06,29,07,5,SMS,gary@example.com
1342785200,America/Chicago,1342785200,06,29,07,5,SMS,gary@example.com
1342785496,America/Chicago,1342785496,06,29,07,5,SMS,gary@example.com
1342785796,America/Chicago,1342785796,07,29,07,5,Phone,gary@example.com
1342827389,America/Chicago,1342827389,18,29,07,5,Phone,fred@example.com
1342827524,America/Chicago,1342827524,18,29,07,5,Phone,fred@example.com
1342828368,America/Chicago,1342828368,18,29,07,5,Phone,fred@example.com
1342828968,America/Chicago,1342828968,19,29,07,5,SMS,fred@example.com
1342829565,America/Chicago,1342829565,19,29,07,5,Email,harry@example.com
1342830469,America/Chicago,1342830469,19,29,07,5,SMS,harry@example.com
1342830765,America/Chicago,1342830765,19,29,07,5,Email,irene@example.com
1342831966,America/Chicago,1342831966,19,29,07,5,Phone,fred@example.com
1342832565,America/Chicago,1342832565,20,29,07,5,SMS,fred@example.com
1342833166,America/Chicago,1342833166,20,29,07,5,Email,harry@example.com
1342834066,America/Chicago,1342834066,20,29,07,5,SMS,harry@example.com
1342834146,America/Chicago,1342834146,20,29,07,5,Email,gary@example.com
1342834268,America/Chicago,1342834268,20,29,07,5,SMS,gary@example.com
1342834367,America/Chicago,1342834367,20,29,07,5,Email,irene@example.com
1342835567,America/Chicago,1342835567,20,29,07,5,Phone,fred@example.com
1342836167,America/Chicago,1342836167,21,29,07,5,SMS,fred@example.com
1342866997,America/Chicago,1342866997,05,29,07,6,Email,gary@example.com
1342867120,America/Chicago,1342867120,05,29,07,6,SMS,gary@example.com
1342869671,America/Chicago,1342869671,06,29,07,6,Email,gary@example.com
1342869718,America/Chicago,1342869718,06,29,07,6,Email,gary@example.com
1342869789,America/Chicago,1342869789,06,29,07,6,SMS,gary@example.com
1342869831,America/Chicago,1342869831,06,29,07,6,Email,gary@example.com
1342869872,America/Chicago,1342869872,06,29,07,6,Email,gary@example.com
1342869909,America/Chicago,1342869909,06,29,07,6,Email,gary@example.com
1342869947,America/Chicago,1342869947,06,29,07,6,Email,gary@example.com
1342869951,America/Chicago,1342869951,06,29,07,6,SMS,gary@example.com
1342870033,America/Chicago,1342870033,06,29,07,6,Email,gary@example.com
1342870077,America/Chicago,1342870077,06,29,07,6,Email,gary@example.com
1342870132,America/Chicago,1342870132,06,29,07,6,SMS,gary@example.com
1342870199,America/Chicago,1342870199,06,29,07,6,Email,gary@example.com
1342870246,America/Chicago,1342870246,06,29,07,6,Email,gary@example.com
1342870318,America/Chicago,1342870318,06,29,07,6,SMS,gary@example.com
1342870534,America/Chicago,1342870534,06,29,07,6,Email,gary@example.com
1342870655,America/Chicago,1342870655,06,29,07,6,SMS,gary@example.com
1342871616,America/Chicago,1342871616,06,29,07,6,Email,gary@example.com
1342871659,America/Chicago,1342871659,06,29,07,6,Email,gary@example.com
1342871702,America/Chicago,1342871702,06,29,07,6,Email,gary@example.com
1342871736,America/Chicago,1342871736,06,29,07,6,SMS,gary@example.com
1342871962,America/Chicago,1342871962,06,29,07,6,Email,gary@example.com
1342872082,America/Chicago,1342872082,07,29,07,6,SMS,gary@example.com
1342872152,America/Chicago,1342872152,07,29,07,6,Email,gary@example.com
1342872263,America/Chicago,1342872263,07,29,07,6,SMS,gary@example.com
1342872491,America/Chicago,1342872491,07,29,07,6,Email,gary@example.com
1342872612,America/Chicago,1342872612,07,29,07,6,SMS,gary@example.com
1342872791,America/Chicago,1342872791,07,29,07,6,SMS,gary@example.com
1342873091,America/Chicago,1342873091,07,29,07,6,SMS,gary@example.com
1342873391,America/Chicago,1342873391,07,29,07,6,Phone,gary@example.com
1342875293,America/Chicago,1342875293,07,29,07,6,Email,gary@example.com
1342875413,America/Chicago,1342875413,07,29,07,6,SMS,gary@example.com
1342875593,America/Chicago,1342875593,07,29,07,6,SMS,gary@example.com
1343083019,America/Chicago,1343083019,17,30,07,1,Email,alice@example.com
1343083079,America/Chicago,1343083079,17,30,07,1,SMS,alice@example.com
1343083101,America/Chicago,1343083101,17,30,07,1,Email,eliza@example.com
1343083101,America/Chicago,1343083101,17,30,07,1,SMS,eliza@example.com
1343089196,America/Chicago,1343089196,19,30,07,1,Email,gary@example.com
1343089317,America/Chicago,1343089317,19,30,07,1,SMS,gary@example.com
1343089496,America/Chicago,1343089496,19,30,07,1,SMS,gary@example.com
1343089513,America/Chicago,1343089513,19,30,07,1,Email,gary@example.com
1343089556,America/Chicago,1343089556,19,30,07,1,Email,gary@example.com
1343089603,America/Chicago,1343089603,19,30,07,1,Email,gary@example.com
1343089654,America/Chicago,1343089654,19,30,07,1,SMS,gary@example.com
1343089753,America/Chicago,1343089753,19,30,07,1,Email,gary@example.com
1343089813,America/Chicago,1343089813,19,30,07,1,SMS,gary@example.com
1343090053,America/Chicago,1343090053,19,30,07,1,SMS,gary@example.com
1343090096,America/Chicago,1343090096,19,30,07,1,Phone,gary@example.com
1343090788,America/Chicago,1343090788,19,30,07,1,Email,gary@example.com
1343090908,America/Chicago,1343090908,19,30,07,1,SMS,gary@example.com
1343091089,America/Chicago,1343091089,19,30,07,1,SMS,gary@example.com
1343091648,America/Chicago,1343091648,20,30,07,1,Email,gary@example.com
1343091767,America/Chicago,1343091767,20,30,07,1,SMS,gary@example.com
1343095671,America/Chicago,1343095671,21,30,07,1,Email,gary@example.com
1343095792,America/Chicago,1343095792,21,30,07,1,SMS,gary@example.com
1343095971,America/Chicago,1343095971,21,30,07,1,SMS,gary@example.com
1343096272,America/Chicago,1343096272,21,30,07,1,SMS,gary@example.com
1343096430,America/Chicago,1343096430,21,30,07,1,Email,gary@example.com
1343096551,America/Chicago,1343096551,21,30,07,1,SMS,gary@example.com
1343096572,America/Chicago,1343096572,21,30,07,1,Phone,gary@example.com
1343215392,America/Chicago,1343215392,06,30,07,3,Email,gary@example.com
1343215512,America/Chicago,1343215512,06,30,07,3,SMS,gary@example.com
1343253169,America/Chicago,1343253169,16,30,07,3,Email,gary@example.com
1343253289,America/Chicago,1343253289,16,30,07,3,SMS,gary@example.com
1343253471,America/Chicago,1343253471,16,30,07,3,SMS,gary@example.com
1343269507,America/Chicago,1343269507,21,30,07,3,Email,gary@example.com
1343269628,America/Chicago,1343269628,21,30,07,3,SMS,gary@example.com
1343274447,America/Chicago,1343274447,22,30,07,3,Email,irene@example.com
1343276246,America/Chicago,1343276246,23,30,07,3,Email,irene@example.com
1343278048,America/Chicago,1343278048,23,30,07,3,Email,irene@example.com
1343306755,America/Chicago,1343306755,07,30,07,4,Email,gary@example.com
1343306877,America/Chicago,1343306877,07,30,07,4,SMS,gary@example.com
1343307058,America/Chicago,1343307058,07,30,07,4,SMS,gary@example.com
1343307354,America/Chicago,1343307354,07,30,07,4,SMS,gary@example.com
1343307655,America/Chicago,1343307655,08,30,07,4,Phone,gary@example.com
1343308555,America/Chicago,1343308555,08,30,07,4,Email,alice@example.com
1343308614,America/Chicago,1343308614,08,30,07,4,SMS,alice@example.com
1343308677,America/Chicago,1343308677,08,30,07,4,Phone,alice@example.com
1343308738,America/Chicago,1343308738,08,30,07,4,Email,alice@example.com
1343310361,America/Chicago,1343310361,08,30,07,4,Email,gary@example.com
1343310482,America/Chicago,1343310482,08,30,07,4,SMS,gary@example.com
1343312368,America/Chicago,1343312368,09,30,07,4,Email,gary@example.com
1343312486,America/Chicago,1343312486,09,30,07,4,SMS,gary@example.com
1343312667,America/Chicago,1343312667,09,30,07,4,SMS,gary@example.com
1343314546,America/Chicago,1343314546,09,30,07,4,Email,gary@example.com
1343314666,America/Chicago,1343314666,09,30,07,4,SMS,gary@example.com
1343314846,America/Chicago,1343314846,10,30,07,4,SMS,gary@example.com
1343315146,America/Chicago,1343315146,10,30,07,4,SMS,gary@example.com
1343315446,America/Chicago,1343315446,10,30,07,4,Phone,gary@example.com
1343315768,America/Chicago,1343315768,10,30,07,4,Email,gary@example.com
1343315889,America/Chicago,1343315889,10,30,07,4,SMS,gary@example.com
1343316068,America/Chicago,1343316068,10,30,07,4,SMS,gary@example.com
1343316368,America/Chicago,1343316368,10,30,07,4,SMS,gary@example.com
1343316670,America/Chicago,1343316670,10,30,07,4,Phone,gary@example.com
1343318573,America/Chicago,1343318573,11,30,07,4,Email,gary@example.com
1343318693,America/Chicago,1343318693,11,30,07,4,SMS,gary@example.com
1343333500,America/Chicago,1343333500,15,30,07,4,Email,gary@example.com
1343333624,America/Chicago,1343333624,15,30,07,4,SMS,gary@example.com
1343333801,America/Chicago,1343333801,15,30,07,4,SMS,gary@example.com
1343335299,America/Chicago,1343335299,15,30,07,4,Email,gary@example.com
1343335418,America/Chicago,1343335418,15,30,07,4,SMS,gary@example.com
1343337279,America/Chicago,1343337279,16,30,07,4,Email,gary@example.com
1343337398,America/Chicago,1343337398,16,30,07,4,SMS,gary@example.com
1343337578,America/Chicago,1343337578,16,30,07,4,SMS,gary@example.com
1343337878,America/Chicago,1343337878,16,30,07,4,SMS,gary@example.com
1343358085,America/Chicago,1343358085,22,30,07,4,Email,gary@example.com
1343358204,America/Chicago,1343358204,22,30,07,4,SMS,gary@example.com
1343358384,America/Chicago,1343358384,22,30,07,4,SMS,gary@example.com
1343359120,America/Chicago,1343359120,22,30,07,4,Email,gary@example.com
1343359240,America/Chicago,1343359240,22,30,07,4,SMS,gary@example.com
1343360632,America/Chicago,1343360632,22,30,07,4,Email,gary@example.com
1343360755,America/Chicago,1343360755,22,30,07,4,SMS,gary@example.com
1343360935,America/Chicago,1343360935,22,30,07,4,SMS,gary@example.com
1343361232,America/Chicago,1343361232,22,30,07,4,SMS,gary@example.com
1343378876,America/Chicago,1343378876,03,30,07,5,Email,gary@example.com
1343378995,America/Chicago,1343378995,03,30,07,5,SMS,gary@example.com
1343379175,America/Chicago,1343379175,03,30,07,5,SMS,gary@example.com
1343379478,America/Chicago,1343379478,03,30,07,5,SMS,gary@example.com
1343381311,America/Chicago,1343381311,04,30,07,5,Email,gary@example.com
1343381432,America/Chicago,1343381432,04,30,07,5,SMS,gary@example.com
1343434053,America/Chicago,1343434053,19,30,07,5,Email,gary@example.com
1343434172,America/Chicago,1343434172,19,30,07,5,SMS,gary@example.com
1343434352,America/Chicago,1343434352,19,30,07,5,SMS,gary@example.com
1343434654,America/Chicago,1343434654,19,30,07,5,SMS,gary@example.com
1343436692,America/Chicago,1343436692,19,30,07,5,Email,gary@example.com
1343436811,America/Chicago,1343436811,19,30,07,5,SMS,gary@example.com
1343436992,America/Chicago,1343436992,19,30,07,5,SMS,gary@example.com
1343437291,America/Chicago,1343437291,20,30,07,5,SMS,gary@example.com
1343437591,America/Chicago,1343437591,20,30,07,5,Phone,gary@example.com
1343450495,America/Chicago,1343450495,23,30,07,5,Email,gary@example.com
1343450614,America/Chicago,1343450614,23,30,07,5,SMS,gary@example.com
1343450794,America/Chicago,1343450794,23,30,07,5,SMS,gary@example.com
1343451098,America/Chicago,1343451098,23,30,07,5,SMS,gary@example.com
1343451394,America/Chicago,1343451394,23,30,07,5,Phone,gary@example.com
1343452298,America/Chicago,1343452298,00,30,07,6,Email,alice@example.com
1343452358,America/Chicago,1343452358,00,30,07,6,SMS,alice@example.com
1343452420,America/Chicago,1343452420,00,30,07,6,Phone,alice@example.com
1343452477,America/Chicago,1343452477,00,30,07,6,Email,alice@example.com
1343453763,America/Chicago,1343453763,00,30,07,6,Email,gary@example.com
1343453806,America/Chicago,1343453806,00,30,07,6,Email,gary@example.com
1343453883,America/Chicago,1343453883,00,30,07,6,SMS,gary@example.com
1343454063,America/Chicago,1343454063,00,30,07,6,SMS,gary@example.com
1343454363,America/Chicago,1343454363,00,30,07,6,SMS,gary@example.com
1343454663,America/Chicago,1343454663,00,30,07,6,Phone,gary@example.com
1343454985,America/Chicago,1343454985,00,30,07,6,Email,gary@example.com
1343455105,America/Chicago,1343455105,00,30,07,6,SMS,gary@example.com
1343455285,America/Chicago,1343455285,01,30,07,6,Email,gary@example.com
1343455285,America/Chicago,1343455285,01,30,07,6,SMS,gary@example.com
1343455346,America/Chicago,1343455346,01,30,07,6,Email,gary@example.com
1343455389,America/Chicago,1343455389,01,30,07,6,Email,gary@example.com
1343455466,America/Chicago,1343455466,01,30,07,6,SMS,gary@example.com
1343455522,America/Chicago,1343455522,01,30,07,6,Email,gary@example.com
1343455589,America/Chicago,1343455589,01,30,07,6,Email,alice@example.com
1343455643,America/Chicago,1343455643,01,30,07,6,SMS,gary@example.com
1343455647,America/Chicago,1343455647,01,30,07,6,SMS,alice@example.com
1343455841,America/Chicago,1343455841,01,30,07,6,Email,gary@example.com
1343455960,America/Chicago,1343455960,01,30,07,6,SMS,gary@example.com
1343456141,America/Chicago,1343456141,01,30,07,6,SMS,gary@example.com
1343456440,America/Chicago,1343456440,01,30,07,6,SMS,gary@example.com
1343456740,America/Chicago,1343456740,01,30,07,6,Phone,gary@example.com
1343456819,America/Chicago,1343456819,01,30,07,6,Email,gary@example.com
1343456939,America/Chicago,1343456939,01,30,07,6,SMS,gary@example.com
1343457118,America/Chicago,1343457118,01,30,07,6,SMS,gary@example.com
1343457480,America/Chicago,1343457480,01,30,07,6,Email,gary@example.com
1343457523,America/Chicago,1343457523,01,30,07,6,Email,gary@example.com
1343457597,America/Chicago,1343457597,01,30,07,6,SMS,gary@example.com
1343457635,America/Chicago,1343457635,01,30,07,6,Email,gary@example.com
1343457755,America/Chicago,1343457755,01,30,07,6,SMS,gary@example.com
1343457935,America/Chicago,1343457935,01,30,07,6,SMS,gary@example.com
1343458235,America/Chicago,1343458235,01,30,07,6,SMS,gary@example.com
1343458377,America/Chicago,1343458377,01,30,07,6,Phone,gary@example.com
1343459006,America/Chicago,1343459006,02,30,07,6,Email,gary@example.com
1343459176,America/Chicago,1343459176,02,30,07,6,Email,gary@example.com
1343544269,America/Chicago,1343544269,01,31,07,0,Email,gary@example.com
1343544390,America/Chicago,1343544390,01,31,07,0,SMS,gary@example.com
1343546223,America/Chicago,1343546223,02,31,07,0,Email,gary@example.com
1343546343,America/Chicago,1343546343,02,31,07,0,SMS,gary@example.com
1343558991,America/Chicago,1343558991,05,31,07,0,Email,gary@example.com
1343559111,America/Chicago,1343559111,05,31,07,0,SMS,gary@example.com
1343559291,America/Chicago,1343559291,05,31,07,0,SMS,gary@example.com
1343559594,America/Chicago,1343559594,05,31,07,0,SMS,gary@example.com
1343559892,America/Chicago,1343559892,06,31,07,0,Phone,gary@example.com
1343560794,America/Chicago,1343560794,06,31,07,0,Email,gary@example.com
1343560914,America/Chicago,1343560914,06,31,07,0,SMS,gary@example.com
1343561094,America/Chicago,1343561094,06,31,07,0,SMS,gary@example.com
1343561395,America/Chicago,1343561395,06,31,07,0,SMS,gary@example.com
1343561583,America/Chicago,1343561583,06,31,07,0,Email,gary@example.com
1343561695,America/Chicago,1343561695,06,31,07,0,Phone,gary@example.com
1343561702,America/Chicago,1343561702,06,31,07,0,SMS,gary@example.com
1343561991,America/Chicago,1343561991,06,31,07,0,Email,gary@example.com
1343562110,America/Chicago,1343562110,06,31,07,0,SMS,gary@example.com
1343562290,America/Chicago,1343562290,06,31,07,0,SMS,gary@example.com
1343562592,America/Chicago,1343562592,06,31,07,0,SMS,gary@example.com
1343562890,America/Chicago,1343562890,06,31,07,0,Phone,gary@example.com
1343563370,America/Chicago,1343563370,07,31,07,0,Email,gary@example.com
1343563495,America/Chicago,1343563495,07,31,07,0,SMS,gary@example.com
1343563670,America/Chicago,1343563670,07,31,07,0,SMS,gary@example.com
1343563970,America/Chicago,1343563970,07,31,07,0,SMS,gary@example.com
1343580261,America/Chicago,1343580261,11,31,07,0,Email,gary@example.com
1343580381,America/Chicago,1343580381,11,31,07,0,SMS,gary@example.com
1343580561,America/Chicago,1343580561,11,31,07,0,SMS,gary@example.com
1343582569,America/Chicago,1343582569,12,31,07,0,Email,gary@example.com
1343582639,America/Chicago,1343582639,12,31,07,0,Email,gary@example.com
1343582690,America/Chicago,1343582690,12,31,07,0,SMS,gary@example.com
1343582704,America/Chicago,1343582704,12,31,07,0,Email,gary@example.com
